,hash,x,y,culture_100m,culture_250m,culture_500m,culture_750m,culture_1km
5104,120310103130322,55.41208757176551,37.84240722656229,0,0,0,0,0
5105,120310103130323,55.41208757176551,37.85339355468728,0,0,0,0,0
5106,120310103131010,55.45581432730555,37.90832519531227,0,0,0,0,0
5107,120310103132030,55.39333263946057,37.82043457031229,0,0,0,0,0
5108,120310103132201,55.38082438481625,37.80944824218727,0,0,0,0,0
5109,120310103132210,55.38082438481625,37.82043457031229,0,0,0,0,0
5110,120310103132212,55.37456876730678,37.82043457031229,0,0,0,0,0
5111,120310103132311,55.38082438481625,37.87536621093729,0,0,0,0,0
5112,120310103133220,55.36831215622584,37.88635253906227,0,0,0,0,0
5113,120310103200112,55.349536360705294,37.33703613281228,0,0,0,0,0
5114,120310103200313,55.324488051530196,37.34802246093727,0,1,1,1,1
5115,120310103200330,55.318223488823705,37.33703613281228,0,0,0,0,1
5116,120310103201013,55.349536360705294,37.39196777343729,0,0,0,0,0
5117,120310103210110,55.355795953009945,37.51281738281227,0,0,0,0,0
5118,120310103210111,55.355795953009945,37.52380371093729,0,0,0,0,0
5119,120310103210112,55.349536360705294,37.51281738281227,0,0,0,0,0
5120,120310103210113,55.349536360705294,37.52380371093729,0,0,0,0,0
5121,120310103210122,55.337014194278524,37.49084472656227,0,0,0,0,0
5122,120310103210300,55.33075161998691,37.49084472656227,0,0,0,0,0
5123,120310103210301,55.33075161998691,37.50183105468728,0,0,0,0,0
5124,120310103210302,55.324488051530196,37.49084472656227,0,0,0,0,0
5125,120310103210313,55.324488051530196,37.52380371093729,0,0,0,0,0
5126,120310103210331,55.318223488823705,37.52380371093729,0,0,0,0,0
5127,120310103210332,55.311957931782786,37.51281738281227,0,0,0,0,0
5128,120310103210333,55.311957931782786,37.52380371093729,0,0,0,0,0
5129,120310103211000,55.355795953009945,37.53479003906227,0,0,0,0,0
5130,120310103211001,55.355795953009945,37.54577636718729,0,0,0,0,0
5131,120310103211003,55.349536360705294,37.54577636718729,0,0,0,0,0
5132,120310103211012,55.349536360705294,37.55676269531228,0,0,0,0,0
5133,120310103211030,55.34327577448974,37.55676269531228,0,0,0,0,0
5134,120310103211110,55.355795953009945,37.60070800781229,0,0,0,0,0
5135,120310103211111,55.355795953009945,37.61169433593728,0,0,0,0,0
5136,120310103211202,55.324488051530196,37.53479003906227,0,0,0,0,0
5137,120310103211220,55.318223488823705,37.53479003906227,0,0,0,0,0
5138,120310103211222,55.311957931782786,37.53479003906227,0,0,0,0,0
5139,120310103211223,55.311957931782786,37.54577636718729,0,0,0,0,0
5140,120310103211303,55.324488051530196,37.58972167968727,0,0,0,0,0
5141,120310103211322,55.311957931782786,37.57873535156229,0,0,0,0,0
5142,120310103212110,55.30569138032287,37.51281738281227,0,0,0,0,0
5143,120310103212111,55.30569138032287,37.52380371093729,0,0,0,0,0
5144,120310103212112,55.29942383435933,37.51281738281227,0,0,0,0,0
5145,120310103212132,55.28688575858341,37.51281738281227,0,0,0,0,0
5146,120310103212301,55.28061522860203,37.50183105468728,0,0,0,0,0
5147,120310103212322,55.261797669271076,37.49084472656227,0,0,0,0,0
5148,120310103212323,55.261797669271076,37.50183105468728,0,0,0,0,0
5149,120310103212330,55.26807118403025,37.51281738281227,0,0,0,0,0
5150,120310103220003,55.24924765438448,37.28210449218729,0,0,0,0,0
5151,120310103220021,55.242971154088494,37.28210449218729,0,0,0,0,0
5152,120310103221320,55.21785519858817,37.40295410156228,0,0,0,0,0
5153,120310103221323,55.21157372071325,37.41394042968728,0,0,0,0,0
5154,120310103223010,55.2052912470702,37.38098144531227,0,0,0,0,0
5155,120310103223011,55.2052912470702,37.39196777343729,0,0,0,0,0
5156,120310103223100,55.2052912470702,37.40295410156228,0,0,0,0,0
5157,120310103223101,55.2052912470702,37.41394042968728,0,0,0,0,0
5158,120310103223110,55.2052912470702,37.42492675781228,0,0,0,0,0
5159,120310103223113,55.19900777757499,37.43591308593729,0,0,0,0,0
5160,120310103223121,55.192723312143656,37.41394042968728,0,0,0,0,0
5161,120310103223220,55.167575489378,37.35900878906229,0,0,0,0,0
5162,120310103223323,55.161286043007124,37.41394042968728,0,0,0,0,0
5163,120310103223330,55.167575489378,37.42492675781228,0,0,0,0,0
5164,120310103223331,55.167575489378,37.43591308593729,0,0,0,0,0
5165,120310103223332,55.161286043007124,37.42492675781228,0,0,0,0,0
5166,120310103223333,55.161286043007124,37.43591308593729,0,0,0,0,0
5167,120310103230000,55.25552315941725,37.44689941406229,0,0,0,0,0
5168,120310103230002,55.24924765438448,37.44689941406229,0,0,0,0,0
5169,120310103230011,55.25552315941725,37.47985839843728,0,0,0,0,0
5170,120310103230100,55.25552315941725,37.49084472656227,0,0,0,0,0
5171,120310103230101,55.25552315941725,37.50183105468728,0,0,0,0,0
5172,120310103230102,55.24924765438448,37.49084472656227,0,0,0,0,0
5173,120310103230103,55.24924765438448,37.50183105468728,0,0,0,0,0
5174,120310103230120,55.242971154088494,37.49084472656227,0,0,0,0,0
5175,120310103230133,55.23669365844505,37.52380371093729,0,0,0,0,0
5176,120310103231020,55.242971154088494,37.53479003906227,0,0,0,0,0
5177,120310103231021,55.242971154088494,37.54577636718729,0,0,0,0,0
5178,120310103231022,55.23669365844505,37.53479003906227,0,0,0,0,0
5179,120310103231023,55.23669365844505,37.54577636718729,0,0,0,0,0
5180,120310103232023,55.18643785069219,37.45788574218727,0,0,0,0,0
5181,120310103232110,55.2052912470702,37.51281738281227,0,0,0,0,0
5182,120310103232123,55.18643785069219,37.50183105468728,0,0,0,0,0
5183,120310103232211,55.18015139313669,37.47985839843728,0,0,0,0,0
5184,120310103232212,55.17386393939326,37.46887207031229,0,0,0,0,0
5185,120310103232221,55.167575489378,37.45788574218727,0,0,0,0,0
5186,120310103232230,55.167575489378,37.46887207031229,0,0,0,0,0
5187,120310103232232,55.161286043007124,37.46887207031229,0,0,0,0,0
5188,120310103232233,55.161286043007124,37.47985839843728,0,0,0,0,0
5189,120310103232310,55.18015139313669,37.51281738281227,0,0,0,0,0
5190,120310103232322,55.161286043007124,37.49084472656227,0,0,0,0,0
5191,120310103300001,55.355795953009945,37.63366699218728,0,0,0,0,0
5192,120310103300003,55.349536360705294,37.63366699218728,0,0,0,0,0
5193,120310103300300,55.33075161998691,37.66662597656228,0,0,0,0,0
5194,120310103300303,55.324488051530196,37.67761230468727,0,0,0,0,0
5195,120310103301001,55.355795953009945,37.72155761718728,0,0,0,0,0
5196,120310103301010,55.355795953009945,37.73254394531229,0,0,0,0,0
5197,120310103301011,55.355795953009945,37.74353027343728,0,0,0,0,0
5198,120310103301022,55.337014194278524,37.71057128906228,0,0,0,0,0
5199,120310103301132,55.337014194278524,37.77648925781228,0,0,0,0,0
5200,120310103301201,55.33075161998691,37.72155761718728,0,0,0,0,0
5201,120310103301331,55.318223488823705,37.78747558593729,0,0,0,0,0
5202,120310103302100,55.30569138032287,37.66662597656228,0,0,0,0,0
5203,120310103302201,55.28061522860203,37.63366699218728,0,0,0,0,0
5204,120310103302202,55.27434370377911,37.62268066406229,0,0,0,0,0
5205,120310103302203,55.27434370377911,37.63366699218728,0,0,0,0,0
5206,120310103302220,55.26807118403025,37.62268066406229,0,0,0,0,0
5207,120310103303132,55.28688575858341,37.77648925781228,0,0,0,0,0
5208,120310103310022,55.337014194278524,37.79846191406228,0,0,0,0,0
5209,120310103310122,55.337014194278524,37.84240722656229,0,0,0,0,0
5210,120310103310130,55.34327577448974,37.86437988281227,0,0,0,0,0
5211,120310103310211,55.33075161998691,37.83142089843727,0,0,0,0,0
5212,120310103310213,55.324488051530196,37.83142089843727,0,0,0,0,0
5213,120310103310231,55.318223488823705,37.83142089843727,0,0,0,0,0
5214,120310103310300,55.33075161998691,37.84240722656229,0,0,0,0,0
5215,120310103310301,55.33075161998691,37.85339355468728,0,0,0,0,0
5216,120310103310302,55.324488051530196,37.84240722656229,0,0,0,0,0
5217,120310103310303,55.324488051530196,37.85339355468728,0,0,0,0,0
5218,120310103310312,55.324488051530196,37.86437988281227,0,0,0,0,0
5219,120310103311013,55.349536360705294,37.91931152343729,0,0,0,0,0
5220,120310103311021,55.34327577448974,37.89733886718729,0,0,0,0,0
5221,120310103311030,55.34327577448974,37.90832519531227,0,0,0,0,0
5222,120310103311031,55.34327577448974,37.91931152343729,0,0,0,0,0
5223,120310103311202,55.324488051530196,37.88635253906227,0,0,0,0,0
5224,120310103312023,55.28688575858341,37.80944824218727,0,0,0,0,0
5225,120310103312031,55.2931552938077,37.83142089843727,0,0,0,0,0
5226,120310103312211,55.28061522860203,37.83142089843727,0,0,0,0,0
5227,120310103312213,55.27434370377911,37.83142089843727,0,0,0,0,0
5228,120310103312300,55.28061522860203,37.84240722656229,0,0,0,0,0
5229,120310103312302,55.27434370377911,37.84240722656229,0,0,0,0,0
5230,120310103312311,55.28061522860203,37.87536621093729,0,0,0,0,0
5231,120310103313112,55.29942383435933,37.95227050781229,0,0,0,0,0
5232,120310103313200,55.28061522860203,37.88635253906227,0,0,0,0,0
5233,120310103313203,55.27434370377911,37.89733886718729,0,0,0,0,0
5234,120310103313210,55.28061522860203,37.90832519531227,0,0,0,0,0
5235,120310103313212,55.27434370377911,37.90832519531227,0,0,0,0,0
5236,120310103313220,55.26807118403025,37.88635253906227,0,0,0,0,0
5237,120310103313221,55.26807118403025,37.89733886718729,0,0,0,0,0
5238,120310103313300,55.28061522860203,37.93029785156228,0,0,0,0,0
5239,120310103313302,55.27434370377911,37.93029785156228,0,0,0,0,0
5240,120310103320000,55.25552315941725,37.62268066406229,0,0,0,0,0
5241,120310103320002,55.24924765438448,37.62268066406229,0,0,0,0,0
5242,120310103320003,55.24924765438448,37.63366699218728,0,0,0,0,0
5243,120310103320020,55.242971154088494,37.62268066406229,0,0,0,0,0
5244,120310103320021,55.242971154088494,37.63366699218728,0,0,0,0,0
5245,120310103320321,55.21785519858817,37.67761230468727,0,0,0,0,0
5246,120310103320332,55.21157372071325,37.68859863281229,0,0,0,0,0
5247,120310103321120,55.242971154088494,37.75451660156227,0,0,0,0,0
5248,120310103322110,55.2052912470702,37.68859863281229,0,0,0,0,0
5249,120310103323030,55.192723312143656,37.73254394531229,0,0,0,0,0
5250,120310103323031,55.192723312143656,37.74353027343728,0,0,0,0,0
5251,120310103323033,55.18643785069219,37.74353027343728,0,0,0,0,0
5252,120310103323200,55.18015139313669,37.71057128906228,0,0,0,0,0
5253,120310103330213,55.22413568077904,37.83142089843727,0,0,0,0,0
5254,120310103330302,55.22413568077904,37.84240722656229,0,0,0,0,0
5255,120310103331112,55.24924765438448,37.95227050781229,0,0,0,0,0
5256,120310103331113,55.24924765438448,37.96325683593728,0,0,0,0,0
5257,120310103331131,55.242971154088494,37.96325683593728,0,0,0,0,0
5258,120310103331133,55.23669365844505,37.96325683593728,0,0,0,0,0
5259,120310103331320,55.21785519858817,37.93029785156228,0,0,0,0,0
5260,120310103331322,55.21157372071325,37.93029785156228,0,0,0,0,0
5261,120310103332113,55.19900777757499,37.87536621093729,0,0,0,0,0
5262,120310103332130,55.192723312143656,37.86437988281227,0,0,0,0,0
5263,120310103332131,55.192723312143656,37.87536621093729,0,0,0,0,0
5264,120310103332133,55.18643785069219,37.87536621093729,0,0,0,0,0
5265,120310103333221,55.167575489378,37.89733886718729,0,0,0,0,0
5266,120310103333313,55.17386393939326,37.96325683593728,0,0,0,0,0
5267,120310110000002,55.9459376056224,37.97424316406227,0,0,0,0,0
5268,120310110000020,55.939772043469915,37.97424316406227,0,0,0,0,0
5269,120310110000021,55.939772043469915,37.98522949218729,0,0,0,0,0
5270,120310110000022,55.933605495608134,37.97424316406227,0,0,0,0,0
5271,120310110000023,55.933605495608134,37.98522949218729,0,0,0,0,0
5272,120310110000032,55.933605495608134,37.99621582031227,0,0,0,0,0
5273,120310110000033,55.933605495608134,38.00720214843728,0,0,0,0,0
5274,120310110000101,55.95210218215347,38.02917480468729,0,0,0,0,0
5275,120310110000110,55.95210218215347,38.04016113281228,0,0,0,0,0
5276,120310110000111,55.95210218215347,38.05114746093727,0,0,0,0,0
5277,120310110000112,55.9459376056224,38.04016113281228,0,0,0,0,0
5278,120310110000113,55.9459376056224,38.05114746093727,0,0,0,0,0
5279,120310110000121,55.939772043469915,38.02917480468729,0,0,0,0,0
5280,120310110000123,55.933605495608134,38.02917480468729,0,0,0,0,0
5281,120310110000130,55.939772043469915,38.04016113281228,0,0,0,0,0
5282,120310110000200,55.92743796194925,37.97424316406227,0,0,0,0,0
5283,120310110000201,55.92743796194925,37.98522949218729,0,0,0,0,0
5284,120310110000202,55.921269442405475,37.97424316406227,0,0,0,0,0
5285,120310110000203,55.921269442405475,37.98522949218729,0,0,0,0,0
5286,120310110000210,55.92743796194925,37.99621582031227,0,0,0,0,0
5287,120310110000211,55.92743796194925,38.00720214843728,0,0,0,0,0
5288,120310110000212,55.921269442405475,37.99621582031227,0,0,0,0,0
5289,120310110000213,55.921269442405475,38.00720214843728,0,0,0,0,0
5290,120310110000221,55.915099936889035,37.98522949218729,0,0,0,0,0
5291,120310110000223,55.90892944531219,37.98522949218729,0,0,0,0,0
5292,120310110000230,55.915099936889035,37.99621582031227,0,0,0,0,0
5293,120310110000231,55.915099936889035,38.00720214843728,0,0,0,0,0
5294,120310110000232,55.90892944531219,37.99621582031227,0,0,0,0,0
5295,120310110000302,55.921269442405475,38.01818847656228,0,0,0,0,0
5296,120310110000322,55.90892944531219,38.01818847656228,0,0,0,0,0
5297,120310110000330,55.915099936889035,38.04016113281228,0,0,0,0,0
5298,120310110000331,55.915099936889035,38.05114746093727,0,0,0,0,0
5299,120310110000332,55.90892944531219,38.04016113281228,0,0,0,0,0
5300,120310110000333,55.90892944531219,38.05114746093727,0,0,0,0,0
5301,120310110001000,55.95210218215347,38.06213378906229,0,0,0,0,0
5302,120310110001001,55.95210218215347,38.07312011718728,0,0,0,0,0
5303,120310110001002,55.9459376056224,38.06213378906229,0,0,0,0,0
5304,120310110001003,55.9459376056224,38.07312011718728,0,0,0,0,0
5305,120310110001010,55.95210218215347,38.08410644531229,0,0,0,0,0
5306,120310110001132,55.933605495608134,38.12805175781227,0,0,0,0,0
5307,120310110001133,55.933605495608134,38.13903808593729,0,0,0,0,0
5308,120310110001220,55.915099936889035,38.06213378906229,0,0,0,0,0
5309,120310110001221,55.915099936889035,38.07312011718728,0,0,0,0,0
5310,120310110001222,55.90892944531219,38.06213378906229,0,0,0,0,0
5311,120310110001223,55.90892944531219,38.07312011718728,0,0,0,0,0
5312,120310110001233,55.90892944531219,38.09509277343728,0,0,0,0,0
5313,120310110001302,55.921269442405475,38.10607910156229,0,0,0,0,0
5314,120310110001312,55.921269442405475,38.12805175781227,0,0,0,0,0
5315,120310110001320,55.915099936889035,38.10607910156229,0,0,0,0,0
5316,120310110001321,55.915099936889035,38.11706542968729,0,0,0,0,0
5317,120310110001322,55.90892944531219,38.10607910156229,0,0,0,0,0
5318,120310110002000,55.90275796758725,37.97424316406227,0,0,0,0,0
5319,120310110002001,55.90275796758725,37.98522949218729,0,0,0,0,0
5320,120310110002002,55.896585503626554,37.97424316406227,0,0,0,0,0
5321,120310110002023,55.88423761664735,37.98522949218729,0,0,0,0,0
5322,120310110002110,55.90275796758725,38.04016113281228,0,0,0,0,0
5323,120310110002111,55.90275796758725,38.05114746093727,0,0,0,0,0
5324,120310110002201,55.87806219345366,37.98522949218729,0,0,0,0,0
5325,120310110002203,55.87188578367384,37.98522949218729,0,0,0,0,0
5326,120310110002210,55.87806219345366,37.99621582031227,0,0,0,0,0
5327,120310110002212,55.87188578367384,37.99621582031227,0,0,0,0,0
5328,120310110002221,55.86570838722038,37.98522949218729,0,0,0,0,0
5329,120310110002222,55.85953000400579,37.97424316406227,0,0,0,0,0
5330,120310110002223,55.85953000400579,37.98522949218729,0,0,0,0,0
5331,120310110002323,55.85953000400579,38.02917480468729,0,0,0,0,0
5332,120310110002330,55.86570838722038,38.04016113281228,0,0,0,0,0
5333,120310110002331,55.86570838722038,38.05114746093727,0,0,0,0,0
5334,120310110002332,55.85953000400579,38.04016113281228,0,0,0,0,0
5335,120310110002333,55.85953000400579,38.05114746093727,0,0,0,0,0
5336,120310110003000,55.90275796758725,38.06213378906229,0,0,0,0,0
5337,120310110003001,55.90275796758725,38.07312011718728,0,0,0,0,0
5338,120310110003002,55.896585503626554,38.06213378906229,0,0,0,0,0
5339,120310110003010,55.90275796758725,38.08410644531229,0,0,0,0,0
5340,120310110003011,55.90275796758725,38.09509277343728,0,0,0,0,0
5341,120310110003021,55.89041205334245,38.07312011718728,0,0,0,0,0
5342,120310110003023,55.88423761664735,38.07312011718728,0,0,0,0,0
5343,120310110003032,55.88423761664735,38.08410644531229,0,0,0,0,0
5344,120310110003033,55.88423761664735,38.09509277343728,0,0,0,0,0
5345,120310110003101,55.90275796758725,38.11706542968729,0,0,0,0,0
5346,120310110003111,55.90275796758725,38.13903808593729,0,0,0,0,0
5347,120310110003112,55.896585503626554,38.12805175781227,0,0,0,0,0
5348,120310110003113,55.896585503626554,38.13903808593729,0,0,0,0,0
5349,120310110003122,55.88423761664735,38.10607910156229,0,0,0,0,0
5350,120310110003210,55.87806219345366,38.08410644531229,0,0,0,0,0
5351,120310110003213,55.87188578367384,38.09509277343728,0,0,0,0,0
5352,120310110003300,55.87806219345366,38.10607910156229,0,0,0,0,0
5353,120310110003301,55.87806219345366,38.11706542968729,0,0,0,0,0
5354,120310110010110,55.95210218215347,38.21594238281229,0,0,0,0,0
5355,120310110010120,55.939772043469915,38.19396972656229,0,0,0,0,0
5356,120310110010121,55.939772043469915,38.20495605468727,0,0,0,0,0
5357,120310110010200,55.92743796194925,38.15002441406228,0,0,0,0,0
5358,120310110010222,55.90892944531219,38.15002441406228,0,0,0,0,0
5359,120310110010313,55.921269442405475,38.22692871093728,0,0,0,0,0
5360,120310110011202,55.921269442405475,38.23791503906227,0,0,0,0,0
5361,120310110011301,55.92743796194925,38.29284667968727,0,0,0,0,0
5362,120310110011310,55.92743796194925,38.30383300781228,0,0,0,0,0
5363,120310110011311,55.92743796194925,38.31481933593728,0,0,0,0,0
5364,120310110011312,55.921269442405475,38.30383300781228,0,0,0,0,0
5365,120310110012000,55.90275796758725,38.15002441406228,0,0,0,0,0
5366,120310110012001,55.90275796758725,38.16101074218727,0,0,0,0,0
5367,120310110012002,55.896585503626554,38.15002441406228,0,0,0,0,0
5368,120310110012023,55.88423761664735,38.16101074218727,0,0,0,0,0
5369,120310110012123,55.88423761664735,38.20495605468727,0,0,0,0,0
5370,120310110012231,55.86570838722038,38.18298339843727,0,0,0,0,0
5371,120310110012233,55.85953000400579,38.18298339843727,0,0,0,0,0
5372,120310110012300,55.87806219345366,38.19396972656229,0,0,0,0,0
5373,120310110012301,55.87806219345366,38.20495605468727,0,0,0,0,0
5374,120310110012302,55.87188578367384,38.19396972656229,0,0,0,0,0
5375,120310110012303,55.87188578367384,38.20495605468727,0,0,0,0,0
5376,120310110012311,55.87806219345366,38.22692871093728,0,0,0,0,0
5377,120310110012313,55.87188578367384,38.22692871093728,0,0,0,0,0
5378,120310110012320,55.86570838722038,38.19396972656229,0,0,0,0,0
5379,120310110012321,55.86570838722038,38.20495605468727,0,0,0,0,0
5380,120310110012323,55.85953000400579,38.20495605468727,0,0,0,0,0
5381,120310110012330,55.86570838722038,38.21594238281229,0,0,0,0,0
5382,120310110013023,55.88423761664735,38.24890136718728,0,0,0,0,0
5383,120310110020000,55.853350633942625,37.97424316406227,0,0,0,0,0
5384,120310110020020,55.84098893292092,37.97424316406227,0,0,0,0,0
5385,120310110020022,55.83480660178764,37.97424316406227,0,0,0,0,0
5386,120310110020023,55.83480660178764,37.98522949218729,0,0,0,0,0
5387,120310110020200,55.82862328345628,37.97424316406227,0,0,0,0,0
5388,120310110020202,55.82243897783958,37.97424316406227,0,0,0,0,0
5389,120310110020220,55.81625368485024,37.97424316406227,0,0,0,0,0
5390,120310110020222,55.81006740440107,37.97424316406227,0,0,0,0,0
5391,120310110020223,55.81006740440107,37.98522949218729,0,0,0,0,0
5392,120310110020332,55.81006740440107,38.04016113281228,0,0,0,0,0
5393,120310110020333,55.81006740440107,38.05114746093727,0,0,0,0,0
5394,120310110021033,55.83480660178764,38.09509277343728,0,0,0,0,0
5395,120310110021211,55.82862328345628,38.09509277343728,0,0,0,0,0
5396,120310110021222,55.81006740440107,38.06213378906229,0,0,0,0,0
5397,120310110021232,55.81006740440107,38.08410644531229,0,0,0,0,0
5398,120310110021233,55.81006740440107,38.09509277343728,0,0,0,0,0
5399,120310110021320,55.81625368485024,38.10607910156229,0,0,0,0,0
5400,120310110021321,55.81625368485024,38.11706542968729,0,0,0,0,0
5401,120310110021322,55.81006740440107,38.10607910156229,0,0,0,0,0
5402,120310110021323,55.81006740440107,38.11706542968729,0,0,0,0,0
5403,120310110022000,55.803880136404814,37.97424316406227,0,0,0,0,0
5404,120310110022001,55.803880136404814,37.98522949218729,0,0,0,0,0
5405,120310110022002,55.797691880774344,37.97424316406227,0,0,0,0,0
5406,120310110022003,55.797691880774344,37.98522949218729,0,0,0,0,0
5407,120310110022010,55.803880136404814,37.99621582031227,0,0,0,0,0
5408,120310110022011,55.803880136404814,38.00720214843728,0,0,0,0,0
5409,120310110022013,55.797691880774344,38.00720214843728,0,0,0,0,0
5410,120310110022020,55.79150263742251,37.97424316406227,0,0,0,0,0
5411,120310110022021,55.79150263742251,37.98522949218729,0,0,0,0,0
5412,120310110022022,55.78531240626222,37.97424316406227,0,0,0,0,0
5413,120310110022031,55.79150263742251,38.00720214843728,0,0,0,0,0
5414,120310110022110,55.803880136404814,38.04016113281228,0,0,0,0,0
5415,120310110022120,55.79150263742251,38.01818847656228,0,0,0,0,0
5416,120310110022222,55.760541601795325,37.97424316406227,0,0,0,0,0
5417,120310110022223,55.760541601795325,37.98522949218729,0,0,0,0,0
5418,120310110022333,55.760541601795325,38.05114746093727,0,0,0,0,0
5419,120310110023001,55.803880136404814,38.07312011718728,0,0,0,0,0
5420,120310110023010,55.803880136404814,38.08410644531229,0,0,0,0,0
5421,120310110023011,55.803880136404814,38.09509277343728,0,0,0,0,0
5422,120310110023113,55.797691880774344,38.13903808593729,0,0,0,0,0
5423,120310110023123,55.78531240626222,38.11706542968729,0,0,0,0,0
5424,120310110023130,55.79150263742251,38.12805175781227,0,0,0,0,0
5425,120310110023131,55.79150263742251,38.13903808593729,0,0,0,0,0
5426,120310110023132,55.78531240626222,38.12805175781227,0,0,0,0,0
5427,120310110023133,55.78531240626222,38.13903808593729,0,0,0,0,0
5428,120310110023223,55.760541601795325,38.07312011718728,0,0,0,0,0
5429,120310110023230,55.76673578505992,38.08410644531229,0,0,0,0,0
5430,120310110023232,55.760541601795325,38.08410644531229,0,0,0,0,0
5431,120310110023233,55.760541601795325,38.09509277343728,0,0,0,0,0
5432,120310110023301,55.77912118720638,38.11706542968729,0,0,0,0,0
5433,120310110023333,55.760541601795325,38.13903808593729,0,0,0,0,0
5434,120310110030010,55.853350633942625,38.17199707031228,0,0,0,0,0
5435,120310110030011,55.853350633942625,38.18298339843727,0,0,0,0,0
5436,120310110030013,55.847170276943466,38.18298339843727,0,0,0,0,0
5437,120310110030033,55.83480660178764,38.18298339843727,0,0,0,0,0
5438,120310110030102,55.847170276943466,38.19396972656229,0,0,0,0,0
5439,120310110030103,55.847170276943466,38.20495605468727,0,0,0,0,0
5440,120310110030120,55.84098893292092,38.19396972656229,0,0,0,0,0
5441,120310110030121,55.84098893292092,38.20495605468727,0,0,0,0,0
5442,120310110030122,55.83480660178764,38.19396972656229,0,0,0,0,0
5443,120310110030123,55.83480660178764,38.20495605468727,0,0,0,0,0
5444,120310110030203,55.82243897783958,38.16101074218727,0,0,0,0,0
5445,120310110030221,55.81625368485024,38.16101074218727,0,0,0,0,0
5446,120310110030223,55.81006740440107,38.16101074218727,0,0,0,0,0
5447,120310110030231,55.81625368485024,38.18298339843727,0,0,0,0,0
5448,120310110030232,55.81006740440107,38.17199707031228,0,0,0,0,0
5449,120310110030233,55.81006740440107,38.18298339843727,0,0,0,0,0
5450,120310110030301,55.82862328345628,38.20495605468727,0,0,0,0,0
5451,120310110030310,55.82862328345628,38.21594238281229,0,0,0,0,0
5452,120310110030320,55.81625368485024,38.19396972656229,0,0,0,0,0
5453,120310110030322,55.81006740440107,38.19396972656229,0,0,0,0,0
5454,120310110031020,55.84098893292092,38.23791503906227,0,0,0,0,0
5455,120310110031021,55.84098893292092,38.24890136718728,0,0,0,0,0
5456,120310110031032,55.83480660178764,38.25988769531228,0,0,0,0,0
5457,120310110031033,55.83480660178764,38.27087402343729,0,0,0,0,0
5458,120310110031120,55.84098893292092,38.28186035156229,0,0,0,0,0
5459,120310110031121,55.84098893292092,38.29284667968727,0,0,0,0,0
5460,120310110031122,55.83480660178764,38.28186035156229,0,0,0,0,0
5461,120310110031123,55.83480660178764,38.29284667968727,0,0,0,0,0
5462,120310110031200,55.82862328345628,38.23791503906227,0,0,0,0,0
5463,120310110031210,55.82862328345628,38.25988769531228,0,0,0,0,0
5464,120310110031211,55.82862328345628,38.27087402343729,0,0,0,0,0
5465,120310110031212,55.82243897783958,38.25988769531228,0,0,0,0,0
5466,120310110032000,55.803880136404814,38.15002441406228,0,0,0,0,0
5467,120310110032010,55.803880136404814,38.17199707031228,0,0,0,0,0
5468,120310110032011,55.803880136404814,38.18298339843727,0,0,0,0,0
5469,120310110032013,55.797691880774344,38.18298339843727,0,0,0,0,0
5470,120310110032111,55.803880136404814,38.22692871093728,0,0,0,0,0
5471,120310110032330,55.76673578505992,38.21594238281229,0,0,0,0,0
5472,120310110032331,55.76673578505992,38.22692871093728,0,0,0,0,0
5473,120310110033003,55.797691880774344,38.24890136718728,0,0,0,0,0
5474,120310110033021,55.79150263742251,38.24890136718728,0,0,0,0,0
5475,120310110033030,55.79150263742251,38.25988769531228,0,0,0,0,0
5476,120310110033032,55.78531240626222,38.25988769531228,0,0,0,0,0
5477,120310110033212,55.77292898016796,38.25988769531228,0,0,0,0,0
5478,120310110033213,55.77292898016796,38.27087402343729,0,0,0,0,0
5479,120310110100132,55.933605495608134,38.39172363281228,0,0,0,0,0
5480,120310110101023,55.933605495608134,38.42468261718727,0,0,0,0,0
5481,120310110101323,55.90892944531219,38.46862792968728,0,0,0,0,0
5482,120310110101333,55.90892944531219,38.49060058593728,0,0,0,0,0
5483,120310110102121,55.89041205334245,38.38073730468729,0,0,0,0,0
5484,120310110102303,55.87188578367384,38.38073730468729,0,0,0,0,0
5485,120310110103021,55.89041205334245,38.42468261718727,0,0,0,0,0
5486,120310110103031,55.89041205334245,38.44665527343728,0,0,0,0,0
5487,120310110103032,55.88423761664735,38.43566894531229,0,0,0,0,0
5488,120310110103033,55.88423761664735,38.44665527343728,0,0,0,0,0
5489,120310110103112,55.896585503626554,38.47961425781227,0,0,0,0,0
5490,120310110103120,55.89041205334245,38.45764160156227,0,0,0,0,0
5491,120310110103122,55.88423761664735,38.45764160156227,0,0,0,0,0
5492,120310110103130,55.89041205334245,38.47961425781227,0,0,0,0,0
5493,120310110103131,55.89041205334245,38.49060058593728,0,0,0,0,0
5494,120310110103132,55.88423761664735,38.47961425781227,0,0,0,0,0
5495,120310110103201,55.87806219345366,38.42468261718727,0,0,0,0,0
5496,120310110103210,55.87806219345366,38.43566894531229,0,0,0,0,0
5497,120310110103211,55.87806219345366,38.44665527343728,0,0,0,0,0
5498,120310110103212,55.87188578367384,38.43566894531229,0,0,0,0,0
5499,120310110103230,55.86570838722038,38.43566894531229,0,0,0,0,0
5500,120310110103231,55.86570838722038,38.44665527343728,0,0,0,0,0
5501,120310110103232,55.85953000400579,38.43566894531229,0,0,0,0,0
5502,120310110103233,55.85953000400579,38.44665527343728,0,0,0,0,0
