,hash,x,y,food_100m,food_250m,food_500m,food_750m,food_1km
6265,120310112313303.0,55.27434370377911,38.64440917968727,0.0,0.0,0.0,0.0,0.0
6266,120310112320211.0,55.23041516736996,38.35876464843729,0.0,0.0,0.0,0.0,0.0
6267,120310112321122.0,55.23669365844505,38.45764160156227,0.0,0.0,0.0,0.0,0.0
6268,120310112322013.0,55.19900777757499,38.35876464843729,0.0,0.0,0.0,0.0,0.0
6269,120310112322031.0,55.192723312143656,38.35876464843729,0.0,0.0,0.0,0.0,0.0
6270,120310112322120.0,55.192723312143656,38.36975097656228,0.0,0.0,0.0,0.0,0.0
6271,120310112322321.0,55.167575489378,38.38073730468729,0.0,0.0,0.0,0.0,0.0
6272,120310112322330.0,55.167575489378,38.39172363281228,0.0,0.0,0.0,0.0,0.0
6273,120310112330013.0,55.24924765438448,38.53454589843727,0.0,0.0,0.0,0.0,0.0
6274,120310112330333.0,55.21157372071325,38.57849121093729,0.0,0.0,0.0,0.0,0.0
6275,120310112331232.0,55.21157372071325,38.61145019531228,0.0,0.0,0.0,0.0,0.0
6276,120310112332012.0,55.19900777757499,38.52355957031228,0.0,0.0,0.0,0.0,0.0
6277,120310112333003.0,55.19900777757499,38.60046386718728,0.0,0.0,0.0,0.0,0.0
6278,120310112333010.0,55.2052912470702,38.61145019531228,0.0,0.0,0.0,0.0,0.0
6279,120310112333012.0,55.19900777757499,38.61145019531228,0.0,0.0,0.0,0.0,0.0
6280,120310112333233.0,55.161286043007124,38.62243652343729,0.0,0.0,0.0,0.0,0.0
6281,120310112333303.0,55.17386393939326,38.64440917968727,0.0,0.0,0.0,0.0,0.0
6282,120310112333312.0,55.17386393939326,38.65539550781229,0.0,0.0,0.0,0.0,0.0
6283,120310113000230.0,55.51819676870765,38.69934082031229,0.0,0.0,0.0,0.0,0.0
6284,120310113000231.0,55.51819676870765,38.71032714843728,0.0,0.0,0.0,0.0,0.0
6285,120310113011332.0,55.51196298822276,39.00695800781228,0.0,0.0,0.0,0.0,0.0
6286,120310113012301.0,55.48077920865806,38.90808105468727,0.0,0.0,0.0,0.0,0.0
6287,120310113012302.0,55.474539476718114,38.89709472656228,0.0,0.0,0.0,0.0,0.0
6288,120310113012303.0,55.474539476718114,38.90808105468727,0.0,0.0,0.0,0.0,0.0
6289,120310113012310.0,55.48077920865806,38.91906738281229,0.0,0.0,0.0,0.0,0.0
6290,120310113020033.0,55.4370802457109,38.71032714843728,0.0,0.0,0.0,0.0,0.0
6291,120310113022031.0,55.39333263946057,38.71032714843728,0.0,0.0,0.0,0.0,0.0
6292,120310113022111.0,55.40583692083867,38.75427246093729,0.0,0.0,0.0,0.0,0.0
6293,120310113022112.0,55.39958527676538,38.74328613281227,0.0,0.0,0.0,0.0,0.0
6294,120310113022113.0,55.39958527676538,38.75427246093729,0.0,0.0,0.0,0.0,0.0
6295,120310113022130.0,55.39333263946057,38.74328613281227,0.0,0.0,0.0,0.0,0.0
6296,120310113023000.0,55.40583692083867,38.76525878906228,0.0,0.0,0.0,0.0,0.0
6297,120310113023032.0,55.3870790088392,38.78723144531228,0.0,0.0,0.0,0.0,0.0
6298,120310113031321.0,55.41833722963099,38.99597167968729,0.0,0.0,0.0,0.0,0.0
6299,120310113031323.0,55.41208757176551,38.99597167968729,0.0,0.0,0.0,0.0,0.0
6300,120310113032311.0,55.38082438481625,38.93005371093728,0.0,0.0,0.0,0.0,0.0
6301,120310113033110.0,55.40583692083867,39.00695800781228,0.0,0.0,0.0,0.0,0.0
6302,120310113033112.0,55.39958527676538,39.00695800781228,0.0,0.0,0.0,0.0,0.0
6303,120310113033123.0,55.3870790088392,38.99597167968729,0.0,0.0,0.0,0.0,0.0
6304,120310113033130.0,55.39333263946057,39.00695800781228,0.0,0.0,0.0,0.0,0.0
6305,120310113033131.0,55.39333263946057,39.01794433593727,0.0,0.0,0.0,0.0,0.0
6306,120310113033132.0,55.3870790088392,39.00695800781228,0.0,0.0,0.0,0.0,0.0
6307,120310113033133.0,55.3870790088392,39.01794433593727,0.0,0.0,0.0,0.0,0.0
6308,120310113033311.0,55.38082438481625,39.01794433593727,0.0,0.0,0.0,0.0,0.0
6309,120310113033313.0,55.37456876730678,39.01794433593727,0.0,0.0,0.0,0.0,0.0
6310,120310113033330.0,55.36831215622584,39.00695800781228,0.0,0.0,0.0,0.0,0.0
6311,120310113033331.0,55.36831215622584,39.01794433593727,0.0,0.0,0.0,0.0,0.0
6312,120310113033332.0,55.36205455148851,39.00695800781228,0.0,0.0,0.0,0.0,0.0
6313,120310113033333.0,55.36205455148851,39.01794433593727,0.0,0.0,0.0,0.0,0.0
6314,120310113102230.0,55.46829875256965,39.05090332031229,0.0,0.0,0.0,0.0,0.0
6315,120310113102303.0,55.474539476718114,39.08386230468728,0.0,0.0,0.0,0.0,0.0
6316,120310113102310.0,55.48077920865806,39.09484863281227,0.0,0.0,0.0,0.0,0.0
6317,120310113102320.0,55.46829875256965,39.07287597656229,0.0,0.0,0.0,0.0,0.0
6318,120310113102321.0,55.46829875256965,39.08386230468728,0.0,0.0,0.0,0.0,0.0
6319,120310113103133.0,55.487017948474985,39.19372558593728,0.0,0.0,0.0,0.0,0.0
6320,120310113121313.0,55.42458589452027,39.19372558593728,0.0,0.0,0.0,0.0,0.0
6321,120310113122002.0,55.39958527676538,39.02893066406229,0.0,0.0,0.0,0.0,0.0
6322,120310113122003.0,55.39958527676538,39.03991699218727,0.0,0.0,0.0,0.0,0.0
6323,120310113122020.0,55.39333263946057,39.02893066406229,0.0,0.0,0.0,0.0,0.0
6324,120310113122021.0,55.39333263946057,39.03991699218727,0.0,0.0,0.0,0.0,0.0
6325,120310113122022.0,55.3870790088392,39.02893066406229,0.0,0.0,0.0,0.0,0.0
6326,120310113122023.0,55.3870790088392,39.03991699218727,0.0,0.0,0.0,0.0,0.0
6327,120310113122032.0,55.3870790088392,39.05090332031229,0.0,0.0,0.0,0.0,0.0
6328,120310113122102.0,55.39958527676538,39.07287597656229,0.0,0.0,0.0,0.0,0.0
6329,120310113122103.0,55.39958527676538,39.08386230468728,0.0,0.0,0.0,0.0,0.0
6330,120310113122200.0,55.38082438481625,39.02893066406229,0.0,0.0,0.0,0.0,0.0
6331,120310113122201.0,55.38082438481625,39.03991699218727,0.0,0.0,0.0,0.0,0.0
6332,120310113122202.0,55.37456876730678,39.02893066406229,0.0,0.0,0.0,0.0,0.0
6333,120310113122203.0,55.37456876730678,39.03991699218727,0.0,0.0,0.0,0.0,0.0
6334,120310113122210.0,55.38082438481625,39.05090332031229,0.0,0.0,0.0,0.0,0.0
6335,120310113122211.0,55.38082438481625,39.06188964843728,0.0,0.0,0.0,0.0,0.0
6336,120310113122212.0,55.37456876730678,39.05090332031229,0.0,0.0,0.0,0.0,0.0
6337,120310113122213.0,55.37456876730678,39.06188964843728,0.0,0.0,0.0,0.0,0.0
6338,120310113122220.0,55.36831215622584,39.02893066406229,0.0,0.0,0.0,0.0,0.0
6339,120310113122221.0,55.36831215622584,39.03991699218727,0.0,0.0,0.0,0.0,0.0
6340,120310113122230.0,55.36831215622584,39.05090332031229,0.0,0.0,0.0,0.0,0.0
6341,120310113122231.0,55.36831215622584,39.06188964843728,0.0,0.0,0.0,0.0,0.0
6342,120310113122232.0,55.36205455148851,39.05090332031229,0.0,0.0,0.0,0.0,0.0
6343,120310113122233.0,55.36205455148851,39.06188964843728,0.0,0.0,0.0,0.0,0.0
6344,120310113122302.0,55.37456876730678,39.07287597656229,0.0,0.0,0.0,0.0,0.0
6345,120310113122303.0,55.37456876730678,39.08386230468728,0.0,0.0,0.0,0.0,0.0
6346,120310113122320.0,55.36831215622584,39.07287597656229,0.0,0.0,0.0,0.0,0.0
6347,120310113122321.0,55.36831215622584,39.08386230468728,0.0,0.0,0.0,0.0,0.0
6348,120310113122322.0,55.36205455148851,39.07287597656229,0.0,0.0,0.0,0.0,0.0
6349,120310113122323.0,55.36205455148851,39.08386230468728,0.0,0.0,0.0,0.0,0.0
6350,120310113122330.0,55.36831215622584,39.09484863281227,0.0,0.0,0.0,0.0,0.0
6351,120310113123031.0,55.39333263946057,39.14978027343728,0.0,0.0,0.0,0.0,0.0
6352,120310113123120.0,55.39333263946057,39.16076660156228,0.0,0.0,0.0,0.0,0.0
6353,120310113130022.0,55.4370802457109,39.20471191406227,0.0,0.0,0.0,0.0,0.0
6354,120310113130200.0,55.43083356651851,39.20471191406227,0.0,0.0,0.0,0.0,0.0
6355,120310113130202.0,55.42458589452027,39.20471191406227,0.0,0.0,0.0,0.0,0.0
6356,120310113131201.0,55.43083356651851,39.30358886718728,0.0,0.0,0.0,0.0,0.0
6357,120310113132203.0,55.37456876730678,39.21569824218729,0.0,0.0,0.0,0.0,0.0
6358,120310113132210.0,55.38082438481625,39.22668457031228,0.0,0.0,0.0,0.0,0.0
6359,120310113132212.0,55.37456876730678,39.22668457031228,0.0,0.0,0.0,0.0,0.0
6360,120310113200002.0,55.349536360705294,38.67736816406229,0.0,0.0,0.0,0.0,0.0
6361,120310113200031.0,55.34327577448974,38.71032714843728,0.0,0.0,0.0,0.0,0.0
6362,120310113200033.0,55.337014194278524,38.71032714843728,0.0,0.0,0.0,0.0,0.0
6363,120310113200120.0,55.34327577448974,38.72131347656227,0.0,0.0,0.0,0.0,0.0
6364,120310113200121.0,55.34327577448974,38.73229980468729,0.0,0.0,0.0,0.0,0.0
6365,120310113200122.0,55.337014194278524,38.72131347656227,0.0,0.0,0.0,0.0,0.0
6366,120310113200123.0,55.337014194278524,38.73229980468729,0.0,0.0,0.0,0.0,0.0
6367,120310113200200.0,55.33075161998691,38.67736816406229,0.0,0.0,0.0,0.0,0.0
6368,120310113200201.0,55.33075161998691,38.68835449218728,0.0,0.0,0.0,0.0,0.0
6369,120310113200202.0,55.324488051530196,38.67736816406229,0.0,0.0,0.0,0.0,0.0
6370,120310113200203.0,55.324488051530196,38.68835449218728,0.0,0.0,0.0,0.0,0.0
6371,120310113200211.0,55.33075161998691,38.71032714843728,0.0,0.0,0.0,0.0,0.0
6372,120310113200212.0,55.324488051530196,38.69934082031229,0.0,0.0,0.0,0.0,0.0
6373,120310113200213.0,55.324488051530196,38.71032714843728,0.0,0.0,0.0,0.0,0.0
6374,120310113200220.0,55.318223488823705,38.67736816406229,0.0,0.0,0.0,0.0,0.0
6375,120310113200221.0,55.318223488823705,38.68835449218728,0.0,0.0,0.0,0.0,0.0
6376,120310113200222.0,55.311957931782786,38.67736816406229,0.0,0.0,0.0,0.0,0.0
6377,120310113200230.0,55.318223488823705,38.69934082031229,0.0,0.0,0.0,0.0,0.0
6378,120310113200233.0,55.311957931782786,38.71032714843728,0.0,0.0,0.0,0.0,0.0
6379,120310113201123.0,55.337014194278524,38.82019042968728,0.0,0.0,0.0,0.0,0.0
6380,120310113201211.0,55.33075161998691,38.79821777343727,0.0,0.0,0.0,0.0,0.0
6381,120310113201300.0,55.33075161998691,38.80920410156229,0.0,0.0,0.0,0.0,0.0
6382,120310113201302.0,55.324488051530196,38.80920410156229,0.0,0.0,0.0,0.0,0.0
6383,120310113201303.0,55.324488051530196,38.82019042968728,0.0,0.0,0.0,0.0,0.0
6384,120310113201320.0,55.318223488823705,38.80920410156229,0.0,0.0,0.0,0.0,0.0
6385,120310113202010.0,55.30569138032287,38.69934082031229,0.0,0.0,0.0,0.0,0.0
6386,120310113202121.0,55.2931552938077,38.73229980468729,0.0,0.0,0.0,0.0,0.0
6387,120310113202123.0,55.28688575858341,38.73229980468729,0.0,0.0,0.0,0.0,0.0
6388,120310113202132.0,55.28688575858341,38.74328613281227,0.0,0.0,0.0,0.0,0.0
6389,120310113202303.0,55.27434370377911,38.73229980468729,0.0,0.0,0.0,0.0,0.0
6390,120310113202310.0,55.28061522860203,38.74328613281227,0.0,0.0,0.0,0.0,0.0
6391,120310113202311.0,55.28061522860203,38.75427246093729,0.0,0.0,0.0,0.0,0.0
6392,120310113202312.0,55.27434370377911,38.74328613281227,0.0,0.0,0.0,0.0,0.0
6393,120310113202313.0,55.27434370377911,38.75427246093729,0.0,0.0,0.0,0.0,0.0
6394,120310113202321.0,55.26807118403025,38.73229980468729,0.0,0.0,0.0,0.0,0.0
6395,120310113202323.0,55.261797669271076,38.73229980468729,0.0,0.0,0.0,0.0,0.0
6396,120310113202330.0,55.26807118403025,38.74328613281227,0.0,0.0,0.0,0.0,0.0
6397,120310113202331.0,55.26807118403025,38.75427246093729,0.0,0.0,0.0,0.0,0.0
6398,120310113202332.0,55.261797669271076,38.74328613281227,0.0,0.0,0.0,0.0,0.0
6399,120310113203222.0,55.261797669271076,38.76525878906228,0.0,0.0,0.0,0.0,0.0
6400,120310113210032.0,55.337014194278524,38.87512207031227,0.0,0.0,0.0,0.0,0.0
6401,120310113210033.0,55.337014194278524,38.88610839843729,0.0,0.0,0.0,0.0,0.0
6402,120310113210122.0,55.337014194278524,38.89709472656228,0.0,0.0,0.0,0.0,0.0
6403,120310113210211.0,55.33075161998691,38.88610839843729,0.0,0.0,0.0,0.0,0.0
6404,120310113210300.0,55.33075161998691,38.89709472656228,0.0,0.0,0.0,0.0,0.0
6405,120310113210302.0,55.324488051530196,38.89709472656228,0.0,0.0,0.0,0.0,0.0
6406,120310113211331.0,55.318223488823705,39.01794433593727,0.0,0.0,0.0,0.0,0.0
6407,120310113220111.0,55.25552315941725,38.75427246093729,0.0,0.0,0.0,0.0,0.0
6408,120310113220113.0,55.24924765438448,38.75427246093729,0.0,0.0,0.0,0.0,0.0
6409,120310113220331.0,55.21785519858817,38.75427246093729,0.0,0.0,0.0,0.0,0.0
6410,120310113221001.0,55.25552315941725,38.77624511718727,0.0,0.0,0.0,0.0,0.0
6411,120310113221002.0,55.24924765438448,38.76525878906228,0.0,0.0,0.0,0.0,0.0
6412,120310113221003.0,55.24924765438448,38.77624511718727,0.0,0.0,0.0,0.0,0.0
6413,120310113221020.0,55.242971154088494,38.76525878906228,0.0,0.0,0.0,0.0,0.0
6414,120310113221220.0,55.21785519858817,38.76525878906228,0.0,0.0,0.0,0.0,0.0
6415,120310113221221.0,55.21785519858817,38.77624511718727,0.0,0.0,0.0,0.0,0.0
6416,120310113221222.0,55.21157372071325,38.76525878906228,0.0,0.0,0.0,0.0,0.0
6417,120310113221223.0,55.21157372071325,38.77624511718727,0.0,0.0,0.0,0.0,0.0
6418,120310113221302.0,55.22413568077904,38.80920410156229,0.0,0.0,0.0,0.0,0.0
6419,120310113222110.0,55.2052912470702,38.74328613281227,0.0,0.0,0.0,0.0,0.0
6420,120310113222130.0,55.192723312143656,38.74328613281227,0.0,0.0,0.0,0.0,0.0
6421,120310113300010.0,55.355795953009945,39.05090332031229,0.0,0.0,0.0,0.0,0.0
6422,120310113300011.0,55.355795953009945,39.06188964843728,0.0,0.0,0.0,0.0,0.0
6423,120310113300012.0,55.349536360705294,39.05090332031229,0.0,0.0,0.0,0.0,0.0
6424,120310113300013.0,55.349536360705294,39.06188964843728,0.0,0.0,0.0,0.0,0.0
6425,120310113300031.0,55.34327577448974,39.06188964843728,0.0,0.0,0.0,0.0,0.0
6426,120310113301331.0,55.318223488823705,39.19372558593728,0.0,0.0,0.0,0.0,0.0
6427,120310113302103.0,55.29942383435933,39.08386230468728,0.0,0.0,0.0,0.0,0.0
6428,120310113302121.0,55.2931552938077,39.08386230468728,0.0,0.0,0.0,0.0,0.0
6429,120310113302303.0,55.27434370377911,39.08386230468728,0.0,0.0,0.0,0.0,0.0
6430,120310113312321.0,55.26807118403025,39.25964355468727,0.0,0.0,0.0,0.0,0.0
6431,120310113313223.0,55.261797669271076,39.30358886718728,0.0,0.0,0.0,0.0,0.0
6432,120310113320201.0,55.23041516736996,39.03991699218727,0.0,0.0,0.0,0.0,0.0
6433,120310113323101.0,55.2052912470702,39.17175292968727,0.0,0.0,0.0,0.0,0.0
6434,120310113323213.0,55.17386393939326,39.14978027343728,0.0,0.0,0.0,0.0,0.0
6435,120310113323302.0,55.17386393939326,39.16076660156228,0.0,0.0,0.0,0.0,0.0
6436,120310113323320.0,55.167575489378,39.16076660156228,0.0,0.0,0.0,0.0,0.0
6437,120310113332311.0,55.18015139313669,39.28161621093727,0.0,0.0,0.0,0.0,0.0
6438,120310113332312.0,55.17386393939326,39.27062988281229,0.0,0.0,0.0,0.0,0.0
6439,120310113332313.0,55.17386393939326,39.28161621093727,0.0,0.0,0.0,0.0,0.0
6440,120310113333113.0,55.19900777757499,39.36950683593729,0.0,0.0,0.0,0.0,0.0
6441,120310120110103.0,55.148704160863325,37.15026855468729,0.0,0.0,0.0,0.0,0.0
6442,120310120110120.0,55.14241172492292,37.13928222656229,0.0,0.0,0.0,0.0,0.0
6443,120310120131132.0,55.03528775211446,37.24914550781229,0.0,0.0,0.0,0.0,0.0
6444,120310120133211.0,54.97845830797549,37.21618652343727,0.0,0.0,0.0,0.0,0.0
6445,120310120133213.0,54.97213893212554,37.21618652343727,0.0,0.0,0.0,0.0,0.0
6446,120310120133302.0,54.97213893212554,37.22717285156229,0.0,0.0,0.0,0.0,0.0
6447,120310120133313.0,54.97213893212554,37.26013183593728,0.0,0.0,0.0,0.0,0.0
6448,120310120313033.0,54.88356274422006,37.21618652343727,0.0,0.0,0.0,0.0,0.0
6449,120310120313122.0,54.88356274422006,37.22717285156229,0.0,0.0,0.0,0.0,0.0
6450,120310120313211.0,54.87722837564074,37.21618652343727,0.0,0.0,0.0,0.0,0.0
6451,120310120313212.0,54.87089300688694,37.20520019531229,0.0,0.0,0.0,0.0,0.0
6452,120310120313213.0,54.87089300688694,37.21618652343727,0.0,0.0,0.0,0.0,0.0
6453,120310120313230.0,54.86455663787647,37.20520019531229,0.0,0.0,0.0,0.0,0.0
6454,120310120313231.0,54.86455663787647,37.21618652343727,0.0,0.0,0.0,0.0,0.0
6455,120310120313233.0,54.85821926852715,37.21618652343727,0.0,0.0,0.0,0.0,0.0
6456,120310120313300.0,54.87722837564074,37.22717285156229,0.0,0.0,0.0,0.0,0.0
6457,120310120313301.0,54.87722837564074,37.23815917968727,0.0,0.0,0.0,0.0,0.0
6458,120310120313302.0,54.87089300688694,37.22717285156229,0.0,0.0,0.0,0.0,0.0
6459,120310120313320.0,54.86455663787647,37.22717285156229,0.0,0.0,0.0,0.0,0.0
6460,120310121000021.0,55.14241172492292,37.28210449218729,0.0,0.0,0.0,0.0,0.0
6461,120310121000110.0,55.15499560019682,37.33703613281228,0.0,0.0,0.0,0.0,0.0
6462,120310121000131.0,55.14241172492292,37.34802246093727,0.0,0.0,0.0,0.0,0.0
6463,120310121000313.0,55.12352843662354,37.34802246093727,0.0,0.0,0.0,0.0,0.0
6464,120310121001101.0,55.15499560019682,37.41394042968728,0.0,0.0,0.0,0.0,0.0
6465,120310121001103.0,55.148704160863325,37.41394042968728,0.0,0.0,0.0,0.0,0.0
6466,120310121001112.0,55.148704160863325,37.42492675781228,0.0,0.0,0.0,0.0,0.0
6467,120310121001211.0,55.12982386288667,37.39196777343729,0.0,0.0,0.0,0.0,0.0
6468,120310121001323.0,55.11093459318927,37.41394042968728,0.0,0.0,0.0,0.0,0.0
6469,120310121001332.0,55.11093459318927,37.42492675781228,0.0,0.0,0.0,0.0,0.0
6470,120310121003102.0,55.098336761320866,37.40295410156228,0.0,0.0,0.0,0.0,0.0
6471,120310121003110.0,55.10463617585109,37.42492675781228,0.0,0.0,0.0,0.0,0.0
6472,120310121010001.0,55.15499560019682,37.45788574218727,0.0,0.0,0.0,0.0,0.0
6473,120310121010002.0,55.148704160863325,37.44689941406229,0.0,0.0,0.0,0.0,0.0
6474,120310121010003.0,55.148704160863325,37.45788574218727,0.0,0.0,0.0,0.0,0.0
6475,120310121010010.0,55.15499560019682,37.46887207031229,0.0,0.0,0.0,0.0,0.0
6476,120310121010011.0,55.15499560019682,37.47985839843728,0.0,0.0,0.0,0.0,0.0
6477,120310121010012.0,55.148704160863325,37.46887207031229,0.0,0.0,0.0,0.0,0.0
6478,120310121010013.0,55.148704160863325,37.47985839843728,0.0,0.0,0.0,0.0,0.0
6479,120310121010020.0,55.14241172492292,37.44689941406229,0.0,0.0,0.0,0.0,0.0
6480,120310121010021.0,55.14241172492292,37.45788574218727,0.0,0.0,0.0,0.0,0.0
6481,120310121010030.0,55.14241172492292,37.46887207031229,0.0,0.0,0.0,0.0,0.0
6482,120310121010031.0,55.14241172492292,37.47985839843728,0.0,0.0,0.0,0.0,0.0
6483,120310121010032.0,55.136118292291926,37.46887207031229,0.0,0.0,0.0,0.0,0.0
6484,120310121010033.0,55.136118292291926,37.47985839843728,0.0,0.0,0.0,0.0,0.0
6485,120310121010100.0,55.15499560019682,37.49084472656227,0.0,0.0,0.0,0.0,0.0
6486,120310121010101.0,55.15499560019682,37.50183105468728,0.0,0.0,0.0,0.0,0.0
6487,120310121010102.0,55.148704160863325,37.49084472656227,0.0,0.0,0.0,0.0,0.0
6488,120310121010120.0,55.14241172492292,37.49084472656227,0.0,0.0,0.0,0.0,0.0
6489,120310121010201.0,55.12982386288667,37.45788574218727,0.0,0.0,0.0,0.0,0.0
6490,120310121010202.0,55.12352843662354,37.44689941406229,0.0,0.0,0.0,0.0,0.0
6491,120310121010210.0,55.12982386288667,37.46887207031229,0.0,0.0,0.0,0.0,0.0
6492,120310121010220.0,55.11723201341891,37.44689941406229,0.0,0.0,0.0,0.0,0.0
6493,120310121010221.0,55.11723201341891,37.45788574218727,0.0,0.0,0.0,0.0,0.0
6494,120310121011021.0,55.14241172492292,37.54577636718729,0.0,0.0,0.0,0.0,0.0
6495,120310121011123.0,55.136118292291926,37.58972167968727,0.0,0.0,0.0,0.0,0.0
6496,120310121011132.0,55.136118292291926,37.60070800781229,0.0,0.0,0.0,0.0,0.0
6497,120310121011310.0,55.12982386288667,37.60070800781229,0.0,0.0,0.0,0.0,0.0
6498,120310121012030.0,55.09203634951517,37.46887207031229,0.0,0.0,0.0,0.0,0.0
6499,120310121013001.0,55.10463617585109,37.54577636718729,0.0,0.0,0.0,0.0,0.0
6500,120310121013003.0,55.098336761320866,37.54577636718729,0.0,0.0,0.0,0.0,0.0
6501,120310121013010.0,55.10463617585109,37.55676269531228,0.0,0.0,0.0,0.0,0.0
6502,120310121013011.0,55.10463617585109,37.56774902343727,0.0,0.0,0.0,0.0,0.0
6503,120310121013012.0,55.098336761320866,37.55676269531228,0.0,0.0,0.0,0.0,0.0
6504,120310121013332.0,55.06051932843596,37.60070800781229,0.0,0.0,0.0,0.0,0.0
6505,120310121013333.0,55.06051932843596,37.61169433593728,0.0,0.0,0.0,0.0,0.0
6506,120310121020020.0,55.041597143149204,37.27111816406227,0.0,0.0,0.0,0.0,0.0
6507,120310121020332.0,55.01004020606389,37.33703613281228,0.0,0.0,0.0,0.0,0.0
6508,120310121021212.0,55.02266597563761,37.38098144531227,0.0,0.0,0.0,0.0,0.0
6509,120310121021213.0,55.02266597563761,37.39196777343729,0.0,0.0,0.0,0.0,0.0
6510,120310121022110.0,55.00372582365823,37.33703613281228,0.0,0.0,0.0,0.0,0.0
6511,120310121022200.0,54.97845830797549,37.27111816406227,0.0,0.0,0.0,0.0,0.0
6512,120310121022202.0,54.97213893212554,37.27111816406227,0.0,0.0,0.0,0.0,0.0
6513,120310121023013.0,54.997410442729446,37.39196777343729,0.0,0.0,0.0,0.0,0.0
6514,120310121023101.0,55.00372582365823,37.41394042968728,0.0,0.0,0.0,0.0,0.0
6515,120310121023102.0,54.997410442729446,37.40295410156228,0.0,0.0,0.0,0.0,0.0
6516,120310121023110.0,55.00372582365823,37.42492675781228,0.0,0.0,0.0,0.0,0.0
6517,120310121023123.0,54.984776684970925,37.41394042968728,0.0,0.0,0.0,0.0,0.0
6518,120310121030012.0,55.04790553615892,37.46887207031229,0.0,0.0,0.0,0.0,0.0
6519,120310121030030.0,55.041597143149204,37.46887207031229,0.0,0.0,0.0,0.0,0.0
6520,120310121030213.0,55.02266597563761,37.47985839843728,0.0,0.0,0.0,0.0,0.0
6521,120310121031110.0,55.054212931226786,37.60070800781229,0.0,0.0,0.0,0.0,0.0
6522,120310121031111.0,55.054212931226786,37.61169433593728,0.0,0.0,0.0,0.0,0.0
6523,120310121032223.0,54.959497183531084,37.45788574218727,0.0,0.0,0.0,0.0,0.0
6524,120310121033213.0,54.97213893212554,37.56774902343727,0.0,0.0,0.0,0.0,0.0
6525,120310121101303.0,55.12352843662354,37.76550292968729,0.0,0.0,0.0,0.0,0.0
6526,120310121102110.0,55.10463617585109,37.68859863281229,0.0,0.0,0.0,0.0,0.0
6527,120310121103323.0,55.06051932843596,37.76550292968729,0.0,0.0,0.0,0.0,0.0
6528,120310121111020.0,55.14241172492292,37.88635253906227,0.0,0.0,0.0,0.0,0.0
6529,120310121111021.0,55.14241172492292,37.89733886718729,0.0,0.0,0.0,0.0,0.0
6530,120310121111301.0,55.12982386288667,37.94128417968727,0.0,0.0,0.0,0.0,0.0
6531,120310121111303.0,55.12352843662354,37.94128417968727,0.0,0.0,0.0,0.0,0.0
6532,120310121111310.0,55.12982386288667,37.95227050781229,0.0,0.0,0.0,0.0,0.0
6533,120310121111311.0,55.12982386288667,37.96325683593728,0.0,0.0,0.0,0.0,0.0
6534,120310121111312.0,55.12352843662354,37.95227050781229,0.0,0.0,0.0,0.0,0.0
6535,120310121111313.0,55.12352843662354,37.96325683593728,0.0,0.0,0.0,0.0,0.0
6536,120310121111330.0,55.11723201341891,37.95227050781229,0.0,0.0,0.0,0.0,0.0
6537,120310121111332.0,55.11093459318927,37.95227050781229,0.0,0.0,0.0,0.0,0.0
6538,120310121112300.0,55.07943253374367,37.84240722656229,0.0,0.0,0.0,0.0,0.0
6539,120310121112302.0,55.07312912961114,37.84240722656229,0.0,0.0,0.0,0.0,0.0
6540,120310121113111.0,55.10463617585109,37.96325683593728,0.0,0.0,0.0,0.0,0.0
6541,120310121113200.0,55.07943253374367,37.88635253906227,0.0,0.0,0.0,0.0,0.0
6542,120310121121100.0,55.054212931226786,37.75451660156227,0.0,0.0,0.0,0.0,0.0
6543,120310121121101.0,55.054212931226786,37.76550292968729,0.0,0.0,0.0,0.0,0.0
6544,120310121132011.0,55.00372582365823,37.83142089843727,0.0,0.0,0.0,0.0,0.0
6545,120310121133310.0,54.97845830797549,37.95227050781229,0.0,0.0,0.0,0.0,0.0
6546,120310121133312.0,54.97213893212554,37.95227050781229,0.0,0.0,0.0,0.0,0.0
6547,120310121133313.0,54.97213893212554,37.96325683593728,0.0,0.0,0.0,0.0,0.0
6548,120310121200333.0,54.90889021843776,37.34802246093727,0.0,0.0,0.0,0.0,0.0
6549,120310121201020.0,54.940527067162684,37.35900878906229,0.0,0.0,0.0,0.0,0.0
6550,120310121201031.0,54.940527067162684,37.39196777343729,0.0,0.0,0.0,0.0,0.0
6551,120310121201032.0,54.93420169644891,37.38098144531227,0.0,0.0,0.0,0.0,0.0
6552,120310121201033.0,54.93420169644891,37.39196777343729,0.0,0.0,0.0,0.0,0.0
6553,120310121201102.0,54.946851438525904,37.40295410156228,0.0,0.0,0.0,0.0,0.0
6554,120310121201120.0,54.940527067162684,37.40295410156228,0.0,0.0,0.0,0.0,0.0
6555,120310121201121.0,54.940527067162684,37.41394042968728,0.0,0.0,0.0,0.0,0.0
6556,120310121201122.0,54.93420169644891,37.40295410156228,0.0,0.0,0.0,0.0,0.0
6557,120310121201132.0,54.93420169644891,37.42492675781228,0.0,0.0,0.0,0.0,0.0
6558,120310121201133.0,54.93420169644891,37.43591308593729,0.0,0.0,0.0,0.0,0.0
6559,120310121201200.0,54.927875326302015,37.35900878906229,0.0,0.0,0.0,0.0,0.0
6560,120310121201201.0,54.927875326302015,37.36999511718728,0.0,0.0,0.0,0.0,0.0
6561,120310121201202.0,54.9215479566395,37.35900878906229,0.0,0.0,0.0,0.0,0.0
